Handle,Title,Body (HTML),Variant Price,Image Src,base_price,Demand ,Season,category,Vendor,Subcategory
Colorful Eyeshadow Photo Filter Palette,Sephora,"Photo editing software is a huge trend in social media for that picture-perfect, professionally lit look. These palettes were inspired by popular photo filters, putting a fun spin on the technological trend. The Overcast palette contains cool, breezy tones for more smoky looks, while the Sunbleached palette includes soft, light-filled shades. Each features brand-new hues, as well as a few bestselling colorful shades. The packaging showcases gorgeous artwork and each includes a large mirror. ","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/sephora_overcastfilter001.jpg,,,,,Sephora,
Lip Trio,MAC,"MAC Lip Trio is a Lip Palette that retails for $29.50. There are 1 shades that have been released, which you can select from below.","
Lip Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/mac_prettynaturalkit001.jpg,,,,,MAC,
CrÃ¨me Lipstick,Bite Beauty,"Bite Beauty CrÃ¨me Lipstick is a Lipstick that retails for $24.00 and contains 0.14 oz. There are 1 shades that have been released, which you can select from below.","
Lipstick
",https://www.temptalia.com/wp-content/uploads/2015/07/bitebeauty_opalcremelipstick001.jpg,,,,,Bite Beauty,
Lip Gloss,Bite Beauty,"Bite Beauty Lip Gloss is a Lipgloss that retails for $22.00 and contains 0.14 oz. There are 1 shades that have been released, which you can select from below.","
Lipgloss
",https://www.temptalia.com/wp-content/uploads/2015/07/bitebeauty_opalgloss001.jpg,,,,,Bite Beauty,
Summer 2015 Terracotta Bronzer,Guerlain,Guerlain Terracotta Terre dâ€™Ã‰tÃ© Tan-Enhancing Bronzer is a limited-edition formula featuring two shades that come together to warm all skin tones with an exceptionally natural-looking radiant glow and adapts seamlessly to a developing tan for the face and dÃ©colletage. It's deliciously scented with a note of tiare flower and is housed in a mirrored compact.,"
Powder
",https://www.temptalia.com/wp-content/uploads/2015/07/guerlain_terredete001.jpg,,,,,Guerlain,
Fall 2015 Gifting Blush Palette,NARS,"NARS Fall 2015 Gifting Blush Palette is a Cheek Palette that retails for $59.00 and contains 0.56 oz. There are 1 shades that have been released, which you can select from below.","
Cheek Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/nars_blameitonnars001.jpg,,,,,NARS,
Fall 2015 Lip Pencil Set,NARS,"NARS Fall 2015 Lip Pencil Set is a Lip Palette that retails for $49.00 and contains 0.22 oz. There are 2 shades that have been released, which you can select from below.","
Lip Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/nars_truenarsset001.jpg,,,,,NARS,
Love Me Dew Moisturizing Lip Crayon Trio,Laura Geller,"A juicy way to love your lips! Infused with Vitamin E, Love Me Dew features an ultra-hydrating, healing formula with a luxurious balm-like texture. Shiny color wears comfortablyâ€”never dry or sticky! This convenient chubby stick never needs sharpening and is perfect for touch-ups on the go.","
Lip Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/laurageller_lovemedewtrio001.jpg,,,,,Laura Geller,
Love Me Dew Lip Crayon,Laura Geller,"Laura Geller Love Me Dew Lip Crayon is a Lipstick. There are 3 shades that have been released, which you can select from below.","
Pencil
",https://www.temptalia.com/wp-content/uploads/2015/07/laurageller_lovemedewtrio017.jpg,,,,,Laura Geller,
Contour Matte Gel Eyeliner,Sephora,This luscious pencil features a creamy gel formula that glides on for a modern matte finish. The waterproof formula will never smudge or fade. ,"
Pencil
",https://www.temptalia.com/wp-content/uploads/2015/07/sephora_allblackeverything001.jpg,,,,,Sephora,
Baked Gelato Swirl Blush,Laura Geller,"The fresh 3-D design captures the look of this decadent frozen treat, and lasts until the very last application! The innovative hybrid texture applies like a powder but feels like a cream, creating translucent, vibrant color for a flirty, natural-looking flush.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/07/laurageller_cantaloupe001.jpg,,,,,Laura Geller,
Fall 2015 Eye & Cheek Palette,Tarte,"Bring an energetic look to eyes and cheeks with tarteâ€™s clay-infused eye and cheek palette, featuring eight gorgeous eye shadows in neutral, plum, and smoky hues. Then amp up your makeup look with the versatile eye and cheek highlighter and go softly flushed with the warm, neutral blushâ€”each infused with tarteâ€™s iconic Amazonian clay and encased in a chic palette. Use the included step-by-step guide to learn how to create the â€œEveryday Energyâ€ and â€œNighttime Noirâ€ looks. ","
Makeup Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/tarte_energynoir001.jpg,,,,,Tarte,
Blush Duo,NARS,"NARS Blush Duo is a Cheek Palette that retails for $42.00 and contains 0.35 oz. There are 1 shades that have been released, which you can select from below.","
Cheek Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/nars_413blkrblushduo001.jpg,,,,,NARS,
Big & Sexy Bold Gel Lipstick,Buxom,"A lightweight gel lipstick with bold, one-stroke color in matte and satin finishes. Swipe lips with this vividly graphic, ultra-bold lipstick. It delivers intensely pigmented, one-stroke color in an ultra-lightweight gel formula. Featuring moisturizing matte and satin finishes, it leaves lips with a modern, daring look. ","
Lipstick
",https://www.temptalia.com/wp-content/uploads/2017/04/buxom_big-sexyâ„¢-bold-gel-lipstick_burning-desire.jpg,,,,,Buxom,
L'Ecrin 4 Couleurs Eyeshadow Palette,Guerlain,"The essence of color: one palette, four shades. Create, have fun and dare to wear color as an accessory. These palettes were specifically designed to be used together and can be mixed, matched and blended with no fear of mistakes. Application is extremely simple, intuitive, fun and risk-free! Choose your range: each palette offers iridescent, matte, satin and metallic shadows.","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2012/12/guerlain_attrapecoeur001.jpg,,,,,Guerlain,
Dreamy Glow Highlighter,Charlotte Tilbury,"Charlotte Tilbury Dreamy Glow Highlighter retails for $32.00 and contains 0.12 oz. There are 1 shades that have been released, which you can select from below.","
Makeup
",https://www.temptalia.com/wp-content/uploads/2015/08/charlottetilbury_dreamyglowhighlighter001.jpg,,,,,Charlotte Tilbury,
"Healthy, Happy Lip & Cheek Glow",Charlotte Tilbury,"Charlotte created the Colour of Youth blusher as part of the Charlotte Tilbury x Norman Parkinson collection. It is the colour of love, youth, and happiness, inspired by the love story of Norman Parkinson and his wife Wenda. It emulates the delicate, rosy hue you see in young, innocent, and fresh cheeks, but that can be lost with age. With this blusher, you can now paint the youth back in. It looks best when it is expressed through a tint of a tan. This pretty pink hue for lips and cheeks works with all skin tones. Itâ€™s creamy, blendable, weightless, hydrating glamour on the go. ","
Cream
",https://www.temptalia.com/wp-content/uploads/2015/08/charlottetilbury_colourofyouth001.jpg,,,,,Charlotte Tilbury,
Eyeshadow Palette,Chanel,"A striking harmony of five luminous eyeshadows, elegantly embossed to reflect the leather-braided chain of the iconic 2.55 bag. The rich palette features an absolute black to define the eyes, brilliant green and plum shades to enhance, and silver-white and gold tones to highlight.","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2015/03/chanel_lintemporeldechanelpalette001.jpg,,,,,Chanel,
Entrelacs Eyeshadow,Chanel,"Chanel Entrelacs Eyeshadow is a Eyeshadow. There are 5 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/08/chanel_entrelacspalette007.jpg,,,,,Chanel,
Mega Palette,Smashbox,"Create any look with a perfectly coordinated palette that contains velvety-smooth eyeshadows, blushes and mascara for a total lit-from-within flush of color.","
Makeup Palette
",https://www.temptalia.com/wp-content/uploads/2015/07/smashbox_photoopmega001.jpg,,,,,Smashbox,
L'Ecrin 6 Couleurs Eyeshadow Palette,Guerlain,"A trend-setter one day and a sleek sophisticate the next, a woman's style changes with her mood. Transform your look with one palette, six colors. The possibilities are endless. This new Guerlain eyeshadow palette caters to your every whim, offering a range of iridescent, matte and satin shadows. Each palette bears the name of a Guerlain boutique in Paris. Choose your address!","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2011/12/guerlain_boulevarddumontparnasse001.jpg,,,,,Guerlain,
Gloss d'Enfer Maxi Shine,Guerlain,"Guerlain Gloss d'Enfer Maxi Shine is a Lipgloss that retails for $30.00 and contains 0.25 oz. There are 26 shades that have been released, which you can select from below.","
Lipgloss
",https://www.temptalia.com/wp-content/uploads/2013/03/guerlain_brownyclap001.jpg,,,,,Guerlain,
Face Palette,Illamasqua,"Sculpting Palette contains six versatile powder shades which work in harmony to contour and highlight.
From champagne shimmer to matte light peach, ash taupe and deep coffee, the range of shades and
textures allow you to shape and define your features to perfection. Each powder glides onto skin
effortlessly, allowing for swift blending and enviable sculpted definition created in moments.","
Face Palette
",https://www.temptalia.com/wp-content/uploads/2015/08/illamasqua_duskcontour001.jpg,,,,,Illamasqua,
Sculpting Powder (Highlight),Illamasqua,"Illamasqua Sculpting Powder (Highlight) is a Highlighter. There are 2 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/08/illamasqua_duskcontour007.jpg,,,,,Illamasqua,
Sculpting Powder (Contour),Illamasqua,"Illamasqua Sculpting Powder (Contour) is a Contour. There are 3 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/08/illamasqua_duskcontour015.jpg,,,,,Illamasqua,
Eyeshadow,IT Cosmetics,"IT Cosmetics Eyeshadow is a Eyeshadow. There are 15 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/08/itcosmetics_naturallyprettytwo012.jpg,,,,,IT Cosmetics,
16 Shadow & Liner Palette,Lancome,"How Audacious are you today? Designed by Lisa Eldridge and inspired by the streets of Paris, LancÃ´me's first multi-palette has 16 beautiful shades in 4 finishes that let you bring Paris wherever you go. Pick a chic look for the day, an audacious look for the night, or anything that falls in between. ","
Eye Palette
",https://www.temptalia.com/wp-content/uploads/2015/08/lancome_audacityinparis001.jpg,,,,,Lancome,
Dior Addict Fluid Shadow,Dior,"Featuring Diorâ€™s innovative, ultra-fine, hybrid texture, Fluid Shadow illuminates the eyes with long-wearing color and enamel shine. In a single step, this unique makeup can be swept onto the lids like an eye shadow, or use it as a liner to define the eyes.","
Liquid
",https://www.temptalia.com/wp-content/uploads/2015/08/dior_275cosmic001.jpg,,,,,Dior,
Pure Color Envy Defining Wet/Dry Eyeshadow,Estee Lauder,"Estee Lauder Pure Color Envy Defining Wet/Dry Eyeshadow is a Eyeshadow that retails for $25.00 and contains 0.06 oz. There are 21 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/08/esteelauder_insolentivory001.jpg,,,,,Estee Lauder,
Skin Illuminating Duo,Tom Ford Beauty,Tom Ford created this highlighting and illuminating powder duo to capture the two most flattering types of natural light on the skinâ€”a soft white shade is like the luminous glow of daylight and a radiant golden shade is like the romantic illusion of candlelight. These lightly shimmering shades can be applied individually or layered together to create a multidimensional glow.,"
Cheek Palette
",https://www.temptalia.com/wp-content/uploads/2015/08/tomford_moodlight007.jpg,,,,,Tom Ford Beauty,
Skin Illuminating Powder,Tom Ford Beauty,"Tom Ford Beauty Skin Illuminating Powder is a Highlighter. There are 2 shades that have been released, which you can select from below.","
Powder
",https://www.temptalia.com/wp-content/uploads/2015/08/tomford_moodlight007.jpg,,,,,Tom Ford Beauty,
